Instance,Terminal,Layer,X location,Y location,Voltage
_440_,VPWR,li1,94.9900,68.0000,1.799242
_439_,VPWR,li1,79.3500,73.4400,1.798862
_438_,VPWR,li1,72.4500,138.7200,1.798835
_437_,VPWR,li1,75.2100,122.4000,1.798942
_436_,VPWR,li1,75.6700,127.8400,1.798991
_435_,VPWR,li1,60.0300,127.8400,1.799176
_434_,VPWR,li1,76.5900,106.0800,1.798343
_433_,VPWR,li1,61.4100,111.5200,1.798924
_432_,VPWR,li1,128.1100,68.0000,1.799211
_431_,VPWR,li1,129.0300,78.8800,1.798432
_430_,VPWR,li1,112.0100,106.0800,1.798027
_429_,VPWR,li1,107.1800,116.9600,1.798448
_428_,VPWR,li1,132.7100,84.3200,1.799001
_427_,VPWR,li1,125.3500,89.7600,1.798974
_426_,VPWR,li1,115.2300,84.3200,1.799028
_425_,VPWR,li1,133.1700,89.7600,1.798964
_424_,VPWR,li1,129.0300,89.7600,1.798968
_423_,VPWR,li1,127.4200,78.8800,1.798437
_422_,VPWR,li1,126.7300,73.4400,1.798602
_421_,VPWR,li1,124.6600,68.0000,1.799212
_420_,VPWR,li1,119.8300,62.5600,1.799271
_419_,VPWR,li1,111.5500,57.1200,1.798861
_418_,VPWR,li1,122.5900,73.4400,1.798612
_417_,VPWR,li1,124.4300,73.4400,1.798607
_416_,VPWR,li1,123.5100,73.4400,1.798607
_415_,VPWR,li1,110.6300,73.4400,1.798640
_414_,VPWR,li1,111.5500,78.8800,1.798478
_413_,VPWR,li1,114.7700,78.8800,1.798472
_412_,VPWR,li1,118.4500,78.8800,1.798461
_411_,VPWR,li1,107.8700,73.4400,1.798655
_410_,VPWR,li1,116.1500,73.4400,1.798623
_409_,VPWR,li1,107.6400,73.4400,1.798655
_408_,VPWR,li1,110.1700,51.6800,1.798558
_407_,VPWR,li1,114.7700,51.6800,1.798544
_406_,VPWR,li1,109.2500,57.1200,1.798876
_405_,VPWR,li1,142.8300,78.8800,1.798411
_404_,VPWR,li1,106.0300,127.8400,1.798755
_403_,VPWR,li1,103.5000,122.4000,1.798702
_402_,VPWR,li1,107.8700,127.8400,1.798745
_401_,VPWR,li1,106.0300,122.4000,1.798687
_400_,VPWR,li1,100.5100,116.9600,1.798502
_399_,VPWR,li1,85.3300,122.4000,1.798837
_398_,VPWR,li1,103.7300,127.8400,1.798766
_397_,VPWR,li1,97.7500,138.7200,1.798444
_396_,VPWR,li1,102.8100,122.4000,1.798715
_395_,VPWR,li1,101.4300,122.4000,1.798715
_394_,VPWR,li1,95.4500,127.8400,1.798816
_393_,VPWR,li1,106.9500,122.4000,1.798687
_392_,VPWR,li1,97.7500,116.9600,1.798527
_391_,VPWR,li1,124.4300,116.9600,1.798340
_390_,VPWR,li1,117.5300,116.9600,1.798377
_389_,VPWR,li1,101.8900,116.9600,1.798502
_388_,VPWR,li1,96.3700,116.9600,1.798554
_387_,VPWR,li1,94.5300,122.4000,1.798762
_386_,VPWR,li1,92.6900,122.4000,1.798782
_385_,VPWR,li1,89.4700,133.2800,1.798712
_384_,VPWR,li1,100.0500,138.7200,1.798419
_383_,VPWR,li1,96.6000,133.2800,1.798642
_382_,VPWR,li1,92.2300,144.1600,1.799703
_381_,VPWR,li1,94.0700,144.1600,1.799694
_380_,VPWR,li1,103.7300,138.7200,1.798396
_379_,VPWR,li1,103.0400,144.1600,1.799670
_378_,VPWR,li1,133.8600,57.1200,1.798795
_377_,VPWR,li1,136.6200,51.6800,1.798487
_376_,VPWR,li1,135.7000,46.2400,1.798847
_375_,VPWR,li1,136.3900,40.8000,1.799104
_374_,VPWR,li1,127.1900,40.8000,1.799125
_373_,VPWR,li1,132.9400,40.8000,1.799108
_372_,VPWR,li1,134.0900,40.8000,1.799108
_371_,VPWR,li1,129.9500,40.8000,1.799117
_370_,VPWR,li1,136.6200,46.2400,1.798847
_369_,VPWR,li1,139.1500,46.2400,1.798845
_368_,VPWR,li1,133.8600,46.2400,1.798852
_367_,VPWR,li1,139.8400,51.6800,1.798485
_366_,VPWR,li1,133.6300,51.6800,1.798494
_365_,VPWR,li1,138.4600,57.1200,1.798785
_364_,VPWR,li1,141.9100,57.1200,1.798783
_363_,VPWR,li1,137.5400,62.5600,1.799267
_362_,VPWR,li1,135.2400,62.5600,1.799267
_361_,VPWR,li1,132.2500,68.0000,1.799211
_360_,VPWR,li1,136.3900,68.0000,1.799211
_359_,VPWR,li1,136.3900,51.6800,1.798487
_358_,VPWR,li1,130.6400,46.2400,1.798859
_357_,VPWR,li1,129.0300,51.6800,1.798510
_356_,VPWR,li1,125.8100,51.6800,1.798518
_355_,VPWR,li1,124.6600,40.8000,1.799133
_354_,VPWR,li1,123.5100,46.2400,1.798877
_353_,VPWR,li1,121.6700,46.2400,1.798883
_352_,VPWR,li1,126.5000,46.2400,1.798871
_351_,VPWR,li1,123.9700,57.1200,1.798823
_350_,VPWR,li1,127.6500,51.6800,1.798510
_349_,VPWR,li1,127.1900,62.5600,1.799269
_348_,VPWR,li1,133.1700,57.1200,1.798795
_347_,VPWR,li1,131.3300,62.5600,1.799269
_346_,VPWR,li1,133.1700,62.5600,1.799268
_345_,VPWR,li1,137.7700,68.0000,1.799211
_344_,VPWR,li1,132.7100,133.2800,1.798329
_343_,VPWR,li1,126.9600,133.2800,1.798355
_342_,VPWR,li1,123.7400,138.7200,1.798257
_341_,VPWR,li1,116.8400,138.7200,1.798276
_340_,VPWR,li1,112.9300,144.1600,1.799655
_339_,VPWR,li1,113.1600,138.7200,1.798295
_338_,VPWR,li1,115.9200,144.1600,1.799652
_337_,VPWR,li1,110.4000,138.7200,1.798330
_336_,VPWR,li1,120.0600,138.7200,1.798265
_335_,VPWR,li1,118.2200,138.7200,1.798269
_334_,VPWR,li1,126.9600,138.7200,1.798254
_333_,VPWR,li1,122.3600,133.2800,1.798385
_332_,VPWR,li1,130.1800,133.2800,1.798338
_331_,VPWR,li1,126.9600,133.2800,1.798355
_330_,VPWR,li1,129.2600,133.2800,1.798338
_329_,VPWR,li1,130.4100,116.9600,1.798325
_328_,VPWR,li1,123.5100,133.2800,1.798366
_327_,VPWR,li1,125.3500,127.8400,1.798709
_326_,VPWR,li1,115.9200,138.7200,1.798276
_325_,VPWR,li1,116.6100,133.2800,1.798426
_324_,VPWR,li1,116.1500,127.8400,1.798719
_323_,VPWR,li1,113.1600,138.7200,1.798295
_322_,VPWR,li1,106.9500,138.7200,1.798345
_321_,VPWR,li1,109.2500,138.7200,1.798330
_320_,VPWR,li1,111.5500,133.2800,1.798474
_319_,VPWR,li1,112.0100,127.8400,1.798729
_318_,VPWR,li1,117.9900,127.8400,1.798716
_317_,VPWR,li1,118.9100,122.4000,1.798625
_316_,VPWR,li1,126.7300,127.8400,1.798709
_315_,VPWR,li1,123.5100,127.8400,1.798710
_314_,VPWR,li1,128.1100,122.4000,1.798595
_313_,VPWR,li1,141.9100,51.6800,1.798485
_312_,VPWR,li1,119.3700,144.1600,1.799652
_311_,VPWR,li1,117.9900,144.1600,1.799652
_310_,VPWR,li1,120.7500,144.1600,1.799652
_309_,VPWR,li1,125.3500,144.1600,1.799652
_308_,VPWR,li1,139.6100,133.2800,1.798314
_307_,VPWR,li1,104.6500,138.7200,1.798369
_306_,VPWR,li1,98.6700,133.2800,1.798607
_305_,VPWR,li1,109.7100,122.4000,1.798676
